,layer,feature,indirect_effect,prompt_str,response_str,node_type,absolute_ie
265370,10,11930,0.0004403169732540846,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature,0.0004403169732540846
282545,11,3761,-0.0004401356854941696,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature,0.0004401356854941696
267832,10,14392,-0.00044012817670591176,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature,0.00044012817670591176
24694,0,118,0.0004400502366479486,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0004400502366479486
156215,6,4151,-0.0004400256439112127,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature,0.0004400256439112127
75528,2,264,0.0004395131836645305,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0004395131836645305
75536,2,272,0.0004393066046759486,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0004393066046759486
50377,1,457,-0.00043913046829402447,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.00043913046829402447
138524,5,11804,-0.0004387848894111812,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature,0.0004387848894111812
50142,1,222,0.0004384952480904758,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0004384952480904758
278255,10,239,0.0004384629428386688,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0004384629428386688
50396,1,476,-0.00043838252895511687,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.00043838252895511687
220160,8,17408,-0.00043814489617943764,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature,0.00043814489617943764
281581,11,2797,-0.00043731945334002376,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature,0.00043731945334002376
303619,11,259,0.00043726267176680267,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.00043726267176680267
50520,1,600,0.0004372475668787956,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0004372475668787956
151404,5,108,-0.000437141046859324,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.000437141046859324
237974,9,9878,0.00043705073767341673,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature,0.00043705073767341673
50175,1,255,0.00043662742245942354,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.00043662742245942354
151688,5,392,0.00043639366049319506,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.00043639366049319506
253001,9,329,0.00043608935084193945,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.00043608935084193945
175908,6,23844,-0.00043580294004641473,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature,0.00043580294004641473
278074,10,58,-0.0004354315169621259,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0004354315169621259
278118,10,102,-0.0004348937945906073,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0004348937945906073
280262,11,1478,-0.00043481015018187463,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature,0.00043481015018187463
177392,6,752,-0.0004347029607743025,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0004347029607743025
50517,1,597,-0.0004343088367022574,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0004343088367022574
234218,9,6122,0.0004339609295129776,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature,0.0004339609295129776
50438,1,518,-0.00043371919309720397,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.00043371919309720397
151782,5,486,-0.00043364294106140733,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.00043364294106140733
126706,4,754,-0.0004334159893915057,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0004334159893915057
252899,9,227,-0.0004332803364377469,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0004332803364377469
50338,1,418,0.000433272507507354,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.000433272507507354
50540,1,620,-0.00043320280383341014,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.00043320280383341014
25279,0,703,-0.0004331257368903607,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0004331257368903607
126211,4,259,0.0004329276271164417,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0004329276271164417
256137,10,2697,-0.0004326528578530997,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature,0.0004326528578530997
50184,1,264,-0.00043244962580502033,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.00043244962580502033
75402,2,138,0.0004322174354456365,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0004322174354456365
227331,8,3,-0.000432026747148484,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.000432026747148484
268870,10,15430,-0.00043191944132559,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature,0.00043191944132559
303466,11,106,0.0004318932769820094,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0004318932769820094
126530,4,578,-0.0004318876308389008,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0004318876308389008
193945,7,16537,-0.0004317857092246413,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature,0.0004317857092246413
206165,8,3413,-0.0004317581478971988,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature,0.0004317581478971988
150439,5,23719,-0.0004313126555643976,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature,0.0004313126555643976
24842,0,266,-0.000431163382017985,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.000431163382017985
24578,0,2,0.00043051427928730845,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.00043051427928730845
75677,2,413,0.00043029498192481697,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.00043029498192481697
101247,3,639,0.0004302421002648771,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0004302421002648771
100706,3,98,0.00042991258669644594,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.00042991258669644594
75698,2,434,0.00042971374932676554,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.00042971374932676554
253109,9,437,-0.0004294061800464988,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0004294061800464988
187230,7,9822,-0.0004293931706342846,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature,0.0004293931706342846
277341,10,23901,-0.00042938668048009276,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature,0.00042938668048009276
50460,1,540,0.0004291168588679284,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0004291168588679284
278199,10,183,0.00042874974315054715,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.00042874974315054715
75860,2,596,-0.0004286879557184875,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0004286879557184875
50051,1,131,-0.0004284140595700592,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0004284140595700592
101008,3,400,0.0004283894086256623,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0004283894086256623
100787,3,179,-0.00042782339733093977,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.00042782339733093977
50010,1,90,-0.0004273135564289987,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0004273135564289987
252909,9,237,0.00042677961755543947,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.00042677961755543947
293709,11,14925,-0.00042669312097132206,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature,0.00042669312097132206
237490,9,9394,-0.0004266021423973143,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature,0.0004266021423973143
75646,2,382,-0.00042654393473640084,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.00042654393473640084
101027,3,419,0.0004261659923940897,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0004261659923940897
75724,2,460,-0.0004259046108927578,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0004259046108927578
49968,1,48,0.0004258961125742644,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0004258961125742644
75434,2,170,0.0004253000079188496,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0004253000079188496
188032,7,10624,-0.00042518938425928354,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature,0.00042518938425928354
160679,6,8615,-0.00042517975089140236,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature,0.00042517975089140236
252911,9,239,0.00042516953544691205,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.00042516953544691205
101349,3,741,-0.0004246395837981254,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0004246395837981254
253220,9,548,0.00042431370820850134,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.00042431370820850134
303593,11,233,-0.00042408733861520886,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.00042408733861520886
227668,8,340,0.0004240325652062893,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0004240325652062893
24683,0,107,0.0004236762470100075,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0004236762470100075
100983,3,375,-0.00042345013935118914,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.00042345013935118914
25112,0,536,0.000423313002102077,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.000423313002102077
50251,1,331,-0.0004228915786370635,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0004228915786370635
50268,1,348,0.0004227791796438396,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0004227791796438396
304101,11,741,-0.0004226760647725314,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0004226760647725314
227751,8,423,-0.0004225115408189595,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0004225115408189595
257724,10,4284,-0.00042243479401804507,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature,0.00042243479401804507
303390,11,30,-0.0004223457945045084,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0004223457945045084
25296,0,720,-0.0004222748684696853,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0004222748684696853
50573,1,653,0.0004222439310979098,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0004222439310979098
298422,11,19638,0.0004219786496832967,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature,0.0004219786496832967
202621,7,637,-0.0004215610970277339,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0004215610970277339
24950,0,374,0.0004215511435177177,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0004215511435177177
75826,2,562,0.0004214760265313089,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0004214760265313089
111677,4,10301,0.0004212341154925525,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature,0.0004212341154925525
209035,8,6283,0.0004211001214571297,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature,0.0004211001214571297
266627,10,13187,0.00042095602839253843,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature,0.00042095602839253843
100730,3,122,-0.00042065465822815895,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.00042065465822815895
24638,0,62,-0.0004205459263175726,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0004205459263175726
151297,5,1,0.0004205071018077433,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0004205071018077433
75613,2,349,0.0004198697570245713,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0004198697570245713
126303,4,351,0.00041979385423474014,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.00041979385423474014
151376,5,80,0.0004197878297418356,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0004197878297418356
186073,7,8665,-0.0004196974914520979,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature,0.0004196974914520979
291704,11,12920,0.00041935406625270844,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature,0.00041935406625270844
49990,1,70,0.00041881302604451776,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.00041881302604451776
25078,0,502,-0.0004185264988336712,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0004185264988336712
126684,4,732,0.0004184987919870764,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0004184987919870764
81505,3,5473,-0.00041783583583310246,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature,0.00041783583583310246
100788,3,180,-0.00041778828017413616,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.00041778828017413616
303700,11,340,-0.00041731251985765994,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.00041731251985765994
304107,11,747,-0.00041716929990798235,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.00041716929990798235
151722,5,426,-0.00041715361294336617,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.00041715361294336617
50433,1,513,0.0004171375185251236,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0004171375185251236
24857,0,281,-0.0004168990417383611,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0004168990417383611
272016,10,18576,0.00041655689710751176,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature,0.00041655689710751176
202602,7,618,-0.0004157150979153812,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0004157150979153812
50101,1,181,0.00041569455061107874,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.00041569455061107874
75863,2,599,0.00041523901745676994,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.00041523901745676994
25156,0,580,-0.00041523826075717807,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.00041523826075717807
49979,1,59,-0.00041507199057377875,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.00041507199057377875
50143,1,223,0.00041497769416309893,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.00041497769416309893
101215,3,607,0.00041497134952805936,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.00041497134952805936
145241,5,18521,-0.0004149366868659854,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature,0.0004149366868659854
278762,10,746,-0.0004144656704738736,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0004144656704738736
143494,5,16774,0.00041425327071920037,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature,0.00041425327071920037
76027,2,763,-0.000414111593272537,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.000414111593272537
75440,2,176,-0.00041401811176910996,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.00041401811176910996
100833,3,225,0.0004137904033996165,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0004137904033996165
278712,10,696,-0.00041377017623744905,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.00041377017623744905
100754,3,146,0.0004134019836783409,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0004134019836783409
142705,5,15985,-0.0004127780848648399,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature,0.0004127780848648399
50298,1,378,0.00041269668145105243,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.00041269668145105243
151655,5,359,0.00041238346602767706,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.00041238346602767706
151561,5,265,0.0004118428041692823,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0004118428041692823
245405,9,17309,-0.00041177787352353334,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature,0.00041177787352353334
253287,9,615,0.0004116626223549247,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0004116626223549247
278644,10,628,0.00041145161958411336,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.00041145161958411336
303400,11,40,-0.00041120790410786867,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.00041120790410786867
50255,1,335,0.00041111843893304467,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.00041111843893304467
101204,3,596,0.00041075865738093853,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.00041075865738093853
275027,10,21587,0.0004104555700905621,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature,0.0004104555700905621
297547,11,18763,-0.0004101670638192445,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature,0.0004101670638192445
111379,4,10003,-0.0004099594079889357,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature,0.0004099594079889357
126096,4,144,0.0004092877497896552,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0004092877497896552
75859,2,595,-0.0004091732553206384,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0004091732553206384
301651,11,22867,0.00040908760274760425,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature,0.00040908760274760425
25255,0,679,-0.000408951542340219,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.000408951542340219
279547,11,763,-0.00040847010677680373,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature,0.00040847010677680373
126484,4,532,0.00040838943095877767,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.00040838943095877767
50493,1,573,0.00040801704744808376,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.00040801704744808376
50332,1,412,0.00040755904046818614,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.00040755904046818614
188515,7,11107,-0.00040727024315856397,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature,0.00040727024315856397
202286,7,302,-0.0004069282440468669,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0004069282440468669
151853,5,557,-0.0004068374400958419,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0004068374400958419
187965,7,10557,-0.0004067920090164989,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature,0.0004067920090164989
207848,8,5096,0.00040655783959664404,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature,0.00040655783959664404
152496,6,432,-0.000406489591114223,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature,0.000406489591114223
126352,4,400,-0.00040588132105767727,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.00040588132105767727
50057,1,137,0.0004056895850226283,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0004056895850226283
155663,6,3599,-0.00040537354652769864,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature,0.00040537354652769864
164592,6,12528,-0.0004052722651977092,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature,0.0004052722651977092
202680,7,696,-0.00040518614696338773,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.00040518614696338773
118802,4,17426,-0.00040425415500067174,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature,0.00040425415500067174
50426,1,506,0.00040400016587227583,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.00040400016587227583
248040,9,19944,0.0004039896302856505,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature,0.0004039896302856505
75763,2,499,0.00040395266842097044,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.00040395266842097044
50581,1,661,-0.00040393840754404664,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.00040393840754404664
75786,2,522,0.0004037120670545846,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0004037120670545846
50525,1,605,-0.00040347009780816734,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.00040347009780816734
177073,6,433,-0.0004032349679619074,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0004032349679619074
50566,1,646,-0.0004032026045024395,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0004032026045024395
100696,3,88,-0.00040319556137546897,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.00040319556137546897
282471,11,3687,-0.0004031952703371644,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature,0.0004031952703371644
101106,3,498,-0.0004030854906886816,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0004030854906886816
50632,1,712,-0.00040299270767718554,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.00040299270767718554
75563,2,299,-0.0004028711118735373,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0004028711118735373
179642,7,2234,-0.00040284928400069475,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature,0.00040284928400069475
176706,6,66,0.00040275976061820984,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.00040275976061820984
100686,3,78,-0.0004024505033157766,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0004024505033157766
202622,7,638,0.0004017379251308739,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0004017379251308739
228058,8,730,-0.000401474186219275,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.000401474186219275
100917,3,309,-0.0004013305006083101,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0004013305006083101
101005,3,397,0.00040127651300281286,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.00040127651300281286
151731,5,435,-0.0004009450785815716,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0004009450785815716
75668,2,404,-0.0004006071831099689,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0004006071831099689
50329,1,409,-0.0003998798201791942,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0003998798201791942
224348,8,21596,-0.0003996295854449272,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature,0.0003996295854449272
235769,9,7673,-0.0003995438455604017,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature,0.0003995438455604017
75490,2,226,-0.00039951145299710333,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.00039951145299710333
303542,11,182,-0.00039934541564434767,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.00039934541564434767
230015,9,1919,0.00039929887861944735,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature,0.00039929887861944735
199139,7,21731,-0.0003991952689830214,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature,0.0003991952689830214
202100,7,116,0.0003991207922808826,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0003991207922808826
304010,11,650,0.0003989310935139656,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0003989310935139656
151867,5,571,-0.0003987029194831848,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0003987029194831848
251296,9,23200,0.00039854846545495093,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature,0.00039854846545495093
253112,9,440,0.00039837462827563286,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.00039837462827563286
50628,1,708,-0.0003979807661380619,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0003979807661380619
172531,6,20467,0.0003979755856562406,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature,0.0003979755856562406
227601,8,273,-0.00039795797783881426,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.00039795797783881426
201094,7,23686,0.0003978792519774288,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature,0.0003978792519774288
185687,7,8279,0.0003976508160121739,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature,0.0003976508160121739
101191,3,583,-0.0003970860270783305,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0003970860270783305
24860,0,284,-0.0003970423713326454,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0003970423713326454
296380,11,17596,0.0003969489480368793,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature,0.0003969489480368793
49962,1,42,-0.0003969367244280875,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0003969367244280875
50090,1,170,0.0003968634409829974,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0003968634409829974
271667,10,18227,-0.0003968609671574086,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature,0.0003968609671574086
75939,2,675,0.0003965557843912393,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0003965557843912393
75526,2,262,0.0003965076757594943,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0003965076757594943
264918,10,11478,-0.00039637924055568874,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature,0.00039637924055568874
254589,10,1149,-0.0003962076734751463,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature,0.0003962076734751463
50441,1,521,0.00039593505789525807,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.00039593505789525807
303083,11,24299,0.00039591483073309064,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature,0.00039591483073309064
25036,0,460,-0.00039502669824287295,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.00039502669824287295
303914,11,554,-0.0003947725926991552,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0003947725926991552
252343,9,24247,-0.0003939376911148429,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature,0.0003939376911148429
75983,2,719,0.00039392634062096477,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.00039392634062096477
246415,9,18319,-0.00039375826600007713,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature,0.00039375826600007713
278436,10,420,0.0003936136781703681,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0003936136781703681
146037,5,19317,-0.00039300828939303756,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature,0.00039300828939303756
289957,11,11173,0.0003928684163838625,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature,0.0003928684163838625
